Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth
Arab World,1991,34.61394859,7.831514213,5.101959376,66.46440118,62.89130239,64.62899387,3.541847062,221488293,88618,0.038825634,7657211,3.385678136,4772282,35.02851697,0.236771882,3.849253864,13623991,109823289,2.408575319,13781751,16.25722543,50.41575823,4.681161574
Arab World,1992,33.84126379,7.650203462,4.952620516,66.81099831,63.29677522,65.0062009,2.701008671,227470711,129904,0.056061866,8368752,3.611650535,4784654,35.11932737,0.233680195,3.901602695,13623991,111864260,1.858413656,13781751,16.6963345,50.82256624,3.529706586
Arab World,1993,33.2397557,7.52448377,4.831463174,67.09373406,63.59529678,65.29779428,1.746288998,231443007,152281,0.063570087,9242273,3.858210148,4805637,35.27329066,0.232820601,3.955421058,13624011,113829162,1.756505608,13781771,16.98787582,50.81762754,1.736403101
Arab World,1994,32.499879,7.376206471,4.684959449,67.41970403,63.94026082,65.6337067,2.581814451,237418436,199350,0.081298004,9996852,4.076870401,5344380,39.22765476,0.238376602,4.154429999,13624011,115901156,1.820266409,13781771,17.42647125,51.18274744,3.318856721
Arab World,1995,31.78383782,7.227944121,4.545394374,67.74963333,64.28048783,65.96898431,2.465317394,243271554,263401,0.105012027,10836857,4.320410013,5363970,39.37144502,0.231913675,4.14143823,13624011,118148085,1.938659697,13781771,17.85608908,51.4336634,2.967634727
Arab World,1996,31.02189972,7.064646851,4.393506717,68.11574635,64.66574955,66.34397167,2.973166357,250504422,501551,0.197623255,11808488,4.605676306,5377690,39.47214957,0.228574807,4.202800482,13624011,120445094,1.944177936,13781771,18.38698031,51.91897441,3.944790725
Arab World,1997,30.40919559,6.925133534,4.265572008,68.43374293,64.96748298,66.65331285,2.166864743,255932514,921229,0.355462105,12947085,4.943781531,5387130,39.54143901,0.225450058,4.235169804,13624011,122617223,1.803418411,13781771,18.7854013,52.09001731,2.503444428
Arab World,1998,29.84070653,6.811769304,4.143739066,68.74167991,65.24975796,66.94772975,2.08169252,261260242,1616551,0.611174873,14241082,5.326737548,5388960,39.55487118,0.220224859,4.223132233,13624011,124621053,1.634215774,13781771,19.1764556,52.30003106,2.493260882
Arab World,1999,29.2936984,6.71110437,4.025697669,69.01786322,65.49894122,67.20976112,2.019946074,266537558,2523542,0.935105895,15966721,5.851883824,5393850,39.59076369,0.21550809,4.21615925,13624011,126475195,1.487824052,13781771,19.56380966,52.54882852,2.505265162
Arab World,2000,28.78347032,6.623618487,3.914412581,69.27775135,65.73492673,67.45714272,2.016758929,271912978,4105508,1.490951415,18060810,6.485925439,5395415,39.60225076,0.210012043,4.191496909,13624011,128303986,1.44596812,13781771,19.95836454,52.81432083,2.53217847
Arab World,2001,28.3648087,6.54922937,3.816890699,69.4990044,65.94033152,67.67006183,2.077298789,277561423,9035241,3.178495929,19847314,6.982061325,5395522,39.60303614,0.20200934,4.115528092,13624011,130180175,1.462299854,13781771,20.3729594,53.0986072,2.626754737
Arab World,2002,27.98658542,6.482449094,3.727940216,69.70669362,66.13250038,67.86960305,2.137064271,283493089,16679594,5.746610803,21794616,7.508886353,5400251,39.63774692,0.197600231,4.111733321,13624011,132116176,1.487170378,13781771,20.80834264,53.39703844,2.711108132
Arab World,2003,27.66819627,6.437353964,3.64864811,69.89533199,66.31188167,68.05338239,2.182726578,289680968,25275663,8.526644585,24432434,8.242184629,5410531,39.71320193,0.194999003,4.146172519,13624011,134097182,1.49944243,13781771,21.26253186,53.70866728,2.779071733
Arab World,2004,27.42299718,6.396330174,3.583504281,70.07571223,66.48159829,68.22809076,2.214497226,296095945,35121269,11.59638248,26632510,8.793553912,5433922,39.88541843,0.197111784,4.283963887,13623831,136116089,1.505555128,13781781,21.73367719,54.02973483,2.825532218
Arab World,2005,27.19801785,6.342218675,3.523238453,70.26507281,66.65850364,68.41062769,2.272483333,302824676,52132873,16.83769437,28491074,9.201948187,5449206,39.99763356,0.190553824,4.235551832,13623821,138200692,1.531489051,13781791,22.22758769,54.36280352,2.902945481
Arab World,2006,27.02915807,6.287287682,3.47309981,70.4602498,66.83605412,68.59594578,2.311471804,309824383,84854521,26.79003996,29926698,9.448376182,5462761,40.09709897,0.188703031,4.291362686,13623831,140306065,1.523417119,13781801,22.74135542,54.71432494,2.973038242
Arab World,2007,26.88154744,6.223812654,3.429349761,70.67269509,67.02333187,68.79417589,2.356626657,317125787,125958922,38.84567204,31302896,9.653798339,5465371.5,40.11608358,0.182386146,4.245435463,13623891,142465036,1.538758143,13781801,23.27718175,55.07617445,3.033555937
Arab World,2008,26.75628161,6.163834264,3.391454271,70.87991489,67.21833216,68.99364675,2.386343625,324693498,174488139,52.5371804,33558368,10.10419415,5471562,40.16146318,0.179452623,4.276826236,13623911,144708011,1.574403842,13781811,23.83262031,55.43242712,3.048616229
Arab World,2009,26.59910293,6.118693609,3.357521798,71.08538166,67.40532236,69.18793947,2.381136071,332424892,214062549,62.92096882,34962355,10.27674042,5463355,40.10119407,0.172729544,4.214616335,13623921,146990271,1.577148345,13781821,24.40008952,55.78241134,3.027540771
Arab World,2010,26.45637868,6.065062571,3.325364749,71.29284755,67.58896902,69.38159704,2.323576298,340149038,265270824,76.15636661,34636504,9.943763347,5452871.6,40.03162081,0.165412815,4.130630079,13621411,149243200,1.532706202,13779281,24.97164486,56.12417411,2.950483017
Arab World,2011,26.31345244,6.018693456,3.297408703,71.49391105,67.77083844,69.57168995,2.230786259,347737036,312247800,87.62881811,35030763,9.83098795,5459340.6,40.07914164,0.163347743,4.17006004,13621401,151428153,1.464021811,13779281,25.52872763,56.4532571,2.830214653
Arab World,2012,26.10739042,5.982216527,3.266215185,71.69718318,67.94938771,69.76146489,2.128048276,355137048,351663776,98.79066839,34952262,9.818916705,5183608.6,38.05488584,0.154661025,4.032320904,13621401,153565208,1.411266635,13152828.5,26.07199127,56.75888784,2.680957132
Arab World,2013,25.8535043,5.947998392,3.233401748,71.89808538,68.12650179,69.94970243,2.063873944,362466629,381654180,105.0405659,34786428,9.57407589,5218744,38.31282847,0.161818207,4.305996131,13621401,155668158,1.36941826,13152828.5,26.61008431,57.05310643,2.592937089
Latin America & Caribbean (all income levels),1980,32.38160559,8.402430738,4.307282181,66.99550306,61.48385014,64.1700148,2.284200589,355290496,0,0,12714741,3.766091461,6466349,32.21794799,0.336044323,5.948534182,20071174.4,129454529,0.337512889,20452622.4,17.70153001,63.56300223,3.434519026
Latin America & Caribbean (all income levels),1981,31.91949814,8.226854331,4.196094071,67.49176587,61.8001096,64.57391107,2.241066983,363252794,0,0,13916420,4.014613039,6495592,32.36379348,0.329564425,5.964594297,20071084.4,129796220,0.263946733,20452532.4,18.09831431,64.26760217,3.374385636
Latin America & Caribbean (all income levels),1982,31.43442574,8.058291663,4.086544401,67.97817929,62.11073256,64.97015741,2.194793579,371225443,0,0,15440196,4.161706408,6523485,32.50276823,0.324043117,5.993382743,20071084.4,130094263,0.22962379,20452532.4,18.49553495,64.95471396,3.28736392
Latin America & Caribbean (all income levels),1983,30.92844591,7.893397071,3.977972619,68.44966095,62.42328869,65.3613798,2.1539084,379221299,0,0,16708946,4.407109968,6565637,32.71278737,0.323882146,6.119423123,20071084.4,130404688,0.238615441,20452532.4,18.89391183,65.61172335,3.187012046
Latin America & Caribbean (all income levels),1984,30.40264141,7.732128772,3.871071998,68.9029531,62.74409709,65.7457338,2.114086161,387238364,0,0,17563827,4.536229535,6607629,32.92200932,0.318527995,6.145466253,20071084.4,130689063,0.218071148,20452532.4,19.29334541,66.25008402,3.107140781
Latin America & Caribbean (all income levels),1985,29.86118028,7.5749588,3.766278885,69.33700122,63.07508955,66.12703048,2.079239494,395289977,0,0,19001496,4.807486057,6638682,33.07672853,0.312425569,6.153029573,20071084.4,130908540,0.167938307,20452532.4,19.69450026,66.88183788,3.052128724
Latin America & Caribbean (all income levels),1986,29.31597842,7.425771725,3.664089745,69.75167115,63.41606861,66.50400429,2.044669602,403372351,0,0,20425619,5.06432055,6661855,33.19218624,0.308331113,6.19651617,20071084.4,131061195,0.116611949,20452532.4,20.09718772,67.50739199,2.998508745
Latin America & Caribbean (all income levels),1987,28.75977192,7.277684224,3.564375675,70.14995683,63.7631517,66.87615922,2.012205343,411489031,0,0,21464672,5.217076349,6712159,33.4428221,0.306321937,6.279971772,20071084.4,131177394,0.08866011,20452532.4,20.50158441,68.11986915,2.937076906
Latin America & Caribbean (all income levels),1988,28.20267226,7.13743065,3.468841898,70.53635658,64.11029113,67.24317409,1.977799744,419627460,3917,0.000949045,22727808,5.417033842,6745147,33.6071823,0.302875199,6.332072979,20071084.4,131247601,0.053520655,20452532.4,20.90706469,68.72121546,2.877318509
Latin America & Caribbean (all income levels),1989,27.65421586,7.005536016,3.377436846,70.91499316,64.45416128,67.60333252,1.943842283,427784356,12000,0.002852113,24207216,5.659630886,6769307,33.72755767,0.297784631,6.346621657,20071084.4,131259277,0.008896163,20452532.4,21.31346506,69.31470135,2.823562543
Latin America & Caribbean (all income levels),1990,27.12112793,6.882979456,3.290523131,71.28721204,64.79340605,67.95864168,1.915482155,435978489,30971,0.007224164,25542263,5.859678179,6798407,33.87254621,0.294045099,6.386929468,20071084.4,131240315,-0.014446217,20452532.4,21.72172068,69.89561403,2.769067891
Latin America & Caribbean (all income levels),1991,26.60597138,6.760054999,3.209323217,71.65396585,65.12991971,68.30996493,1.883689725,444190971,125486,0.028255939,27617509,6.218690869,6857096,34.16495969,0.292178104,6.465895906,20071084.4,131202239,-0.029012427,20452532.4,22.1308905,70.46065311,2.706896564
Latin America & Caribbean (all income levels),1992,26.12907569,6.652040114,3.133778028,72.01518014,65.46762263,68.65943773,1.850303256,452409851,297650,0.065870152,29869379,6.603465114,6903785,34.39758408,0.291280724,6.565290282,20071084.4,131226560,0.018537031,20452532.4,22.54037908,70.99183656,2.617845136
Latin America & Caribbean (all income levels),1993,25.67922112,6.553600998,3.064682666,72.36966702,65.81005508,69.00879087,1.817028516,460630267,647522,0.140701646,32949132,7.154140309,6922434,34.49050131,0.286017479,6.563790572,20071084.4,131269272,0.032548289,20452532.4,22.9499442,71.50021287,2.546036299
Latin America & Caribbean (all income levels),1994,25.26072393,6.462618282,3.000441202,72.71555866,66.15877814,69.35607391,1.784947188,468852274,1135572,0.242456802,35934812,7.665461478,6956494,34.66020267,0.282264349,6.593286522,20071084.4,131284957,0.011948722,20452532.4,23.35958858,71.99666692,2.49173269
Latin America & Caribbean (all income levels),1995,24.86728919,6.373487016,2.941358736,73.05341067,66.51238631,69.70268907,1.751018488,477061964,2255194,0.473349179,40046323,8.395435121,6962751,34.6913777,0.27926549,6.637470659,20071084.4,131234847,-0.038168882,20452532.4,23.7686193,72.48911834,2.44714253
Latin America & Caribbean (all income levels),1996,24.49564837,6.299725965,2.886212661,73.38277227,66.86667306,70.04544378,1.715125208,485244174,3928099,0.809974651,43614537,8.989279047,7041127,35.08188016,0.286040646,6.915116236,20071084.4,131138085,-0.073731941,20452532.4,24.17628088,72.97300384,2.394303413
Latin America & Caribbean (all income levels),1997,24.12024166,6.22904562,2.833354914,73.70372338,67.21652773,70.38165889,1.683371061,493412634,6646840,1.347715707,48324634,9.796183432,7078681,35.26899011,0.281334773,6.915858617,20071084.4,131071547,-0.050738883,20452532.4,24.58325739,73.43398495,2.325960813
Latin America & Caribbean (all income levels),1998,23.75461225,6.158136833,2.784661259,74.01733133,67.55674024,70.70983175,1.643874607,501523719,12754452,2.543574525,53791005,10.72734681,7094077,35.34569951,0.278251666,6.952529258,20071084.4,130868230,-0.155119097,20452532.4,24.98737532,73.90424583,2.295057629
Latin America & Caribbean (all income levels),1999,23.38020478,6.10459293,2.737543679,74.32307881,67.88251912,71.02524331,1.633315173,509715182,21248433,4.170794373,59433953,11.6661213,7113737,35.49401978,0.2752255,6.996776581,20042604.4,130605817,-0.200516963,20425342.4,25.43158423,74.37518019,2.281238608
Latin America & Caribbean (all income levels),2000,22.9997382,6.05891959,2.691514982,74.62134337,68.19252263,71.32951,1.545366565,517592150,40120477,7.755066033,66845463,12.92085783,7129110,35.57072343,0.271841291,7.017667634,20042604.4,130300943,-0.233430644,20425342.4,25.82459543,74.82413146,2.158625207
Latin America & Caribbean (all income levels),2001,22.60904247,6.015397836,2.645630989,74.91587152,68.49484139,71.62804901,1.489131549,525299778,63763645,12.14390138,76252684,14.52246142,7131936,35.58482376,0.268418239,7.032621178,20042604.4,129904360,-0.304359271,20425342.4,26.20915763,75.26909686,2.092932963
Latin America & Caribbean (all income levels),2002,22.18150456,5.983285626,2.59719745,75.19678315,68.77322042,71.90761525,1.435517835,532840550,84724348,15.90731238,85253214,16.00660895,7122676,35.53862096,0.267241876,7.102414361,20042604.4,129877049,-0.021023929,20425342.4,26.58539476,75.6242607,1.914343976
Latin America & Caribbean (all income levels),2003,21.74157812,5.955474391,2.548712116,75.46826328,69.04427985,72.17934859,1.384514185,540217803,101573193,18.81020074,88405646,16.37172071,7101908,35.25860101,0.269972917,7.238145395,20142874.4,129887314,0.007903629,20424452.4,26.81930058,75.95526954,1.82841075
Latin America & Caribbean (all income levels),2004,21.29316765,5.933189484,2.499707804,75.72452641,69.30920754,72.43957289,1.337643995,547443994,126293903,23.07961562,91737951,16.76467823,7146638,35.4806529,0.275295136,7.479548565,20142884.4,129855496,-0.024496619,20424452.4,27.17803385,76.2784893,1.768959844
Latin America & Caribbean (all income levels),2005,20.84413412,5.913491001,2.451843092,75.97196353,69.5683677,72.69296321,1.29518564,554534410,174797178,31.53526819,95247146,17.18359717,7212172,35.80598939,0.279477755,7.691511055,20142894.4,129758259,-0.074880928,20424452.4,27.53002617,76.59934248,1.721305313
Latin America & Caribbean (all income levels),2006,20.40237778,5.900640099,2.405033673,76.21198758,69.82654776,72.94219882,1.256616158,561502779,240755475,42.89606816,98801485,17.60373356,7250037.1,35.99392316,0.280962827,7.829496119,20142924.4,129619818,-0.106691475,20424452.4,27.87593141,76.91440436,1.673087888
Latin America & Caribbean (all income levels),2007,19.96485623,5.888983303,2.360665608,76.44799997,70.08445017,73.18927897,1.217033514,568336456,306543468,53.97063599,99602259,17.53284931,7256720.1,36.02711983,0.277993425,7.840993185,20142914.4,129432116,-0.144809646,20424452.4,28.21520485,77.22500755,1.625747092
Latin America & Caribbean (all income levels),2008,19.56349177,5.882766876,2.32045623,76.68082064,70.33961667,73.43343409,1.180785946,575047293,382504293,66.55705582,102262759,17.79075405,7297563.9,36.22987727,0.278774848,7.955847051,20142924.4,129202370,-0.177503086,20424452.4,28.54835185,77.53074081,1.581333491
Latin America & Caribbean (all income levels),2009,19.19855295,5.877939327,2.28504869,76.91372404,70.59432386,73.67727985,1.155395057,581691361,460635973,79.23494405,106614313,18.3355799,7330936,36.39555818,0.278489646,8.03952182,20142924.4,128942848,-0.200864736,20424452.4,28.87819809,77.83199736,1.548423278
Latin America & Caribbean (all income levels),2010,18.86896385,5.874657302,2.254361493,77.14194627,70.84312134,73.91590059,1.141792443,588333069,514253770,87.43562093,106527408,18.10896457,7325858.3,36.37034916,0.274271265,8.008181451,20142924.4,128678978,-0.204641052,20424452.4,29.20792718,78.12710003,1.525257811
Latin America & Caribbean (all income levels),2011,18.56709027,5.881749234,2.227980835,77.37473001,71.09415355,74.15776055,1.136996771,595022397,573251429,96.36835584,106745419,17.94158838,7358344.4,36.5316314,0.27687131,8.176012065,20142924.4,128412722,-0.206914917,20424454.4,29.54002037,78.41774552,1.51322927
Latin America & Caribbean (all income levels),2012,18.29768598,5.8800695,2.204508111,77.6080088,71.34538675,74.40010917,1.132498883,601761019,631196030,104.9329815,107660755,17.89802768,7397863.7,36.72783103,0.279062964,8.334059828,20142924.4,128148931,-0.20542435,20424454.4,29.87456077,78.70326479,1.500716148
Latin America & Caribbean (all income levels),2013,18.04306622,5.890156459,2.183411011,77.83676677,71.5934534,74.63865383,1.127504904,608545904,665852714,109.435113,110192326,18.11047608,7490905.8,37.37769541,0.275777768,8.370901774,20041644.4,127901758,-0.192879486,20425332.4,30.36407053,78.98132821,1.484794993
Cambodia,1980,42.78,48.922,5.545,27.323,21.401,24.28978049,-2.791516946,6775751,0,0,97949013.11,16.10157283,26000,14.72920915,0.287790977,11.04690687,176520,6369274,-3.238373877,181040,38.38517448,5.999,4.484557814
Cambodia,1981,44.439,42.066,5.685,32.531,26.835,29.61353659,-1.135119628,6699273,0,0,85705700.22,14.09266958,26500,15.01246318,0.298539856,11.33016089,176520,6036179,-5.371429548,181040,37.95192046,9.898,48.93894131
Cambodia,1982,46.118,33.832,5.85,38.656,33.19,35.85634146,0.926837374,6761653,0,0,73462387.33,12.08376633,26500,15.01246318,0.295785661,11.33016089,176520,5900083,-2.280477726,181040,38.30530818,12.742,26.18395464
Cambodia,1983,47.555,25.818,6.008,44.628,39.365,41.93231707,2.648054179,6943097,0,0,61219074.44,10.07486308,26800,15.18241559,0.29237673,11.5001133,176520,6038342,2.316305234,181040,39.33320304,13.031,4.890788252
Cambodia,1984,48.541,19.268,6.13,49.611,44.501,46.99368293,3.739489465,7207649,0,0,48975761.56,8.065959834,26900,15.23906639,0.28303265,11.55676411,176520,6247230,3.400869455,181040,40.8319114,13.325,5.970545876
Cambodia,1985,48.97,14.701,6.2,53.247,48.229,50.67680488,3.967099334,7499331,0,0,36732448.67,6.057056586,26910,15.24473148,0.272024265,11.55676411,176520,6477472,3.619214528,181040,42.48431339,13.626,6.20091489
Cambodia,1986,48.793,12.246,6.21,55.435,50.445,52.87914634,3.638706,7777235,0,0,24489135.78,4.048153338,29900,16.93859053,0.295734924,13.02968502,176520,6693788,3.284962135,181040,44.05866191,13.931,5.852410776
Cambodia,1987,48.048,11.571,6.16,56.386,51.371,53.81734146,3.200992751,8030211,0,0,12245822.89,2.03925009,32900,18.63811466,0.323777296,14.72920915,176520,6886548,2.839001137,181040,45.4917913,14.242,5.408864389
Cambodia,1988,46.9,11.783,6.065,56.697,51.628,54.10068293,2.95496946,8271042,0,0,2510,0.030346841,37000,20.96079764,0.362711252,16.99524133,176520,7066861,2.584644912,181040,46.85611829,14.559,5.156339867
Cambodia,1989,45.506,12.142,5.941,56.869,51.738,54.24092683,2.8577444,8510817,0,0,2670,0.031371841,41500,23.51008384,0.405366488,19.54452753,176520,7244152,2.477813005,181040,48.21446295,14.883,5.058779446
Cambodia,1990,43.945,12.392,5.792,57.079,51.886,54.41917073,2.984651459,8768664,0,0,2896,0.033026696,44350,25.12463177,0.420246459,20.87582144,176520,7434863,2.59856307,181040,49.67518695,15.211,5.164529868
Cambodia,1991,42.273,12.374,5.623,57.441,52.193,54.753,3.239091104,9057339,0,0,3115,0.034392,44550,25.23793338,0.407956465,20.93247224,176520,7649285,2.843202604,181040,51.31055404,15.546,5.417584832
Cambodia,1992,40.521,12.075,5.438,57.979,52.679,55.26436585,3.481087919,9378185,0,0,3885,0.041425926,45100,25.5495128,0.394532631,20.96079764,176520,7888273,3.076504682,181040,53.12817245,15.887,5.650844854
